city,month,rainfall,trigger
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,587.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,148.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,20.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,28.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,10.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,88.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,64.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,253.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,427.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,755.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,315.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,540.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,105.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,0.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,4.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,15.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,10.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,10.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,71.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,308.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,841.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,961.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,496.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,250.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,85.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,0.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,4.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,2.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,34.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,71.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,220.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,541.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,1064.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,626.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,365.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,51.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,6.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,4.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,14.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,1.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,42.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,164.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,420.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,747.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,471.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,486.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,285.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,215.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,30.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,103.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,8.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,25.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,10.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,167.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,430.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,650.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,535.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,208.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,73.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,7.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,8.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,17.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,14.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,120.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,269.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,487.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,500.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,898.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,353.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,145.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,1.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,99.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,5.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,64.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,111.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,218.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,565.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,538.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,291.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,337.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,345.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,0.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,0.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,6.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,52.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,4.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,293.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,407.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,764.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,387.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,623.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,71.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,0.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,11.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,38.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,19.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,39.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,279.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,448.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,448.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,542.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,341.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,127.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,2.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,5.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,33.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,21.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,14.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,57.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,318.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,537.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,516.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,663.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,279.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,77.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,0.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,2.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,2.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,0.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,32.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,103.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,323.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,409.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,676.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,611.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,267.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,152.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,21.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,0.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,1.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,9.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,127.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,184.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,613.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,959.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,445.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,486.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,151.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,3.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,0.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,22.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,48.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,69.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,232.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,444.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,697.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,830.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,345.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,39.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,32.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,29.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,7.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,3.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,51.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,231.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,287.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,741.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,682.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,357.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,100.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,18.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,2.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,0.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,98.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,85.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,213.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,727.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,901.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,274.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,409.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,128.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,7.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,11.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,26.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,4.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,34.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,90.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,237.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,646.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,827.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,594.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,514.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,314.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,87.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,11.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,2.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,45.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,77.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,273.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,504.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,550.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,448.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,431.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,45.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,34.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,18.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,13.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,7.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,162.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,162.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,556.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,731.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,425.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,560.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,60.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,3.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,28.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,21.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,63.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,239.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,244.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,757.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,599.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,542.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,375.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,328.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,24.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,1.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,9.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,41.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,52.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,134.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,287.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,457.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,590.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,335.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,407.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,86.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,12.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,0.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,13.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,35.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,40.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,82.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,324.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,679.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,426.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,424.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,474.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,281.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,16.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,3.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,19.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,2.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,94.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,210.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,339.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,508.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,826.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,673.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,480.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,175.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,3.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,8.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,20.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,29.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,15.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,83.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,251.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,493.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,808.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,263.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,515.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,174.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,1.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,6.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,8.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,51.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,27.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,112.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,303.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,649.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,531.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,671.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,288.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,113.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,35.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,1.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,6.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,16.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,67.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,245.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,308.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,466.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,502.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,627.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,316.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,263.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,60.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,25.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,14.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,17.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,49.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,136.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,313.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,515.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,545.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,274.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,376.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,62.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,61.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,10.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,8.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,26.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,15.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,100.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,142.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,261.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,741.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,432.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,427.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,286.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,31.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,38.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,11.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,44.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,77.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,130.4,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,300.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,485.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,774.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,692.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,477.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,151.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,0.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,2.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,48.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,23.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,77.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,185.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,273.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,468.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,833.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,540.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,453.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,38.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,9.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,17.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,0.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,9.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,47.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,125.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,174.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,499.0,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,749.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,305.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,341.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,54.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,20.0,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,10.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,26.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,56.9,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,35.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,87.7,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,335.3,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,557.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,758.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,295.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,535.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,125.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,3.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,20.8,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,29.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,11.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,42.6,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,127.3,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,360.1,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,474.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,737.2,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,364.8,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,405.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,179.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,5.1,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,12,11.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,1,2.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,2,30.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,3,43.2,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,4,69.5,0
SUB HIMALAYAN WEST BENGAL & SIKKIM,5,358.6,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,6,532.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,7,907.4,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,8,372.7,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,9,464.5,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,10,211.9,1
SUB HIMALAYAN WEST BENGAL & SIKKIM,11,17.4,0
